Parameter1,Parameter2,Parameter3,Quality_label
43.27125407,22.93717192,72.13221311,Good
34.73276447,22.93717192,72.13221311,Pass
27.87913023,8.65053754,72.13221311,Fail
38.7676447,41.1754102,72.13221311,Pass
38.7676447,41.1754102,72.13221311,Pass
22.37788769,27.87656284,72.13221311,Excellent
27.87913023,8.65053754,72.13221311,Pass
27.87913023,8.65053754,72.13221311,Excellent
43.27125407,27.87656284,72.13221311,Pass
27.87913023,10.51338213,72.13221311,Pass
27.87913023,15.52891668,72.13221311,Good
24.97751079,12.77737982,72.13221311,Excellent
34.73276447,27.87656284,72.13221311,Pass
27.87913023,12.77737982,72.13221311,Fail
38.7676447,33.87962382,72.13221311,Pass
24.97751079,15.52891668,72.13221311,Fail
43.27125407,27.87656284,72.13221311,Pass
43.27125407,27.87656284,72.13221311,Good
27.87913023,15.52891668,72.13221311,Good
27.87913023,33.87962382,72.13221311,Pass
24.97751079,22.93717192,72.13221311,Pass
31.11782871,33.87962382,72.13221311,Pass
34.73276447,27.87656284,72.13221311,Pass
31.11782871,27.87656284,72.13221311,Pass
24.97751079,15.52891668,72.13221311,Fail
27.87913023,15.52891668,72.13221311,Good
0.005889307,0.013866421,0.271728615,Excellent
0.114492214,0.036767251,1.403055182,Pass
0.009140805,0.011409458,10.06009321,Excellent
0.034177889,0.036767251,26.93801751,Good
0.066088459,0.080215552,26.93801751,Excellent
0.030620704,0.020481563,26.93801751,Good
0.030620704,0.020481563,26.93801751,Good
0.030620704,0.030252537,26.93801751,Good
0.030620704,0.036767251,26.93801751,Excellent
0.073765908,0.080215552,26.93801751,Pass
0.034177889,0.036767251,26.93801751,Good
0.073765908,0.09748952,26.93801751,Fail
0.030620704,0.024892152,26.93801751,Good
0.221389157,0.258496524,0.140915779,Fail
0.177703596,0.175007232,5.217065074,Pass
11.57280667,10.51338213,0.140915779,Pass
9.289205427,8.65053754,0.140915779,Excellent
8.322398398,8.65053754,0.140915779,Good
7.456215243,8.65053754,0.140915779,Excellent
8.322398398,8.65053754,0.140915779,Pass
0.827784194,0.464037172,0.101477965,Fail
1.994149218,3.262468451,0.377331664,Pass
1.994149218,3.262468451,0.377331664,Pass
1.786601059,2.684398366,0.377331664,Pass
1.994149218,3.262468451,0.377331664,Pass
1.786601059,2.684398366,0.377331664,Pass
1.151084818,1.230409133,26.93801751,Pass
11.57280667,7.117766557,3.756975634,Excellent
9.289205427,2.208755332,3.756975634,Excellent
12.91721128,7.117766557,3.756975634,Pass
12.91721128,5.856584117,3.756975634,Pass
6.680183174,5.856584117,3.756975634,Pass
6.680183174,5.856584117,3.756975634,Pass
20.0488296,7.117766557,3.756975634,Pass
7.456215243,3.965022677,3.756975634,Pass
6.680183174,2.684398366,3.756975634,Pass
2.48437862,3.262468451,0.523975675,Excellent
0.741629616,0.833011192,51.94471666,Pass
11.57280667,12.77737982,268.2135774,Good
12.91721128,12.77737982,268.2135774,Excellent
3.45468122,3.965022677,0.377331664,Pass
2.772987095,2.208755332,0.377331664,Pass
3.45468122,3.262468451,0.377331664,Pass
6.680183174,0.563964967,0.101477965,Excellent
1.786601059,2.684398366,0.523975675,Fail
1.786601059,2.208755332,0.101477965,Good
1.600654212,1.81739051,0.101477965,Pass
1.434060443,3.262468451,0.101477965,Good
1.434060443,3.262468451,0.101477965,Pass
1.786601059,3.262468451,0.101477965,Good
1.786601059,3.262468451,0.101477965,Excellent
1.786601059,2.684398366,0.101477965,Pass
1.786601059,2.684398366,0.101477965,Pass
1.600654212,2.684398366,0.101477965,Good
3.85600905,3.965022677,0.019653159,Good
3.45468122,2.684398366,0.019653159,Good
1.994149218,3.965022677,0.377331664,Good
2.225808096,3.965022677,0.377331664,Fail
1.994149218,3.965022677,0.377331664,Fail
2.225808096,3.965022677,0.377331664,Fail
1.434060443,1.495370817,0.101477965,Pass
1.031281579,1.495370817,0.101477965,Excellent
0.827784194,1.495370817,0.101477965,Excellent
0.741629616,1.495370817,0.101477965,Pass
0.827784194,1.495370817,0.101477965,Pass
2.16E-06,2.60E-06,0.02729105,Fail
6.680183174,3.965022677,517.1976103,Fail
0.53333105,0.464037172,0.052625471,Excellent
0.595287734,0.464037172,0.052625471,Good
0.477822728,0.464037172,0.052625471,Good
0.477822728,0.464037172,0.052625471,Good
0.53333105,0.833011192,0.052625471,Excellent
0.307855234,0.258496524,0.052625471,Pass
0.664441881,0.685411649,0.052625471,Fail
0.595287734,0.563964967,0.052625471,Excellent
0.595287734,0.833011192,0.052625471,Fail
0.595287734,0.833011192,0.052625471,Fail
0.428091631,0.381815379,0.052625471,Good
0.664441881,0.563964967,0.052625471,Excellent
0.428091631,0.464037172,0.052625471,Good
0.428091631,0.464037172,0.052625471,Good
0.142638277,0.004302969,13.96979008,Pass
1.284805512,2.208755332,3.756975634,Pass
0.000217852,1.24E-05,37.40705398,Excellent
0.000195179,1.24E-05,37.40705398,Fail
8.322398398,5.856584117,0.523975675,Pass
6.680183174,7.117766557,0.523975675,Excellent
6.680183174,7.117766557,0.523975675,Pass
7.456215243,5.856584117,0.523975675,Excellent
6.680183174,7.117766557,0.523975675,Good
6.680183174,7.117766557,0.523975675,Pass
7.456215243,5.856584117,0.523975675,Pass
0.014187462,0.020481563,26.93801751,Fail
0.014187462,0.020481563,26.93801751,Fail
0.017675221,0.024892152,26.93801751,Good
0.027433745,0.030252537,26.93801751,Fail
0.027433745,0.030252537,26.93801751,Fail
0.004235201,0.011409458,372.4505622,Fail
0.004727201,0.00938784,372.4505622,Excellent
0.005276356,0.007724428,0.377331664,Fail
0.003794407,0.007724428,0.377331664,Fail
0.003794407,0.007724428,0.377331664,Fail
0.003794407,0.007724428,0.377331664,Fail
0.221389157,0.258496524,0.523975675,Fail
0.221389157,0.212694055,0.523975675,Pass
0.221389157,0.258496524,0.523975675,Good
0.198347294,0.258496524,0.523975675,Fail
0.221389157,0.258496524,0.523975675,Excellent
10.36832573,4.818868004,51.94471666,Good
20.0488296,7.117766557,51.94471666,Pass
11.57280667,5.856584117,51.94471666,Good
12.91721128,5.856584117,51.94471666,Pass
0.177703596,0.11848334,51.94471666,Good
5.984919397,18.87298153,0.271728615,Fail
3.45468122,2.684398366,372.4505622,Pass
3.095123009,2.208755332,372.4505622,Pass
2.772987095,2.208755332,372.4505622,Pass
1.434060443,1.81739051,0.052625471,Fail
1.031281579,0.09748952,0.140915779,Good
3.85600905,3.262468451,517.1976103,Fail
3.45468122,1.495370817,517.1976103,Excellent
3.45468122,1.81739051,517.1976103,Fail
3.85600905,2.208755332,0.037897287,Pass
5.362017666,7.117766557,0.523975675,Fail
5.984919397,7.117766557,0.523975675,Excellent
4.803946644,7.117766557,0.523975675,Excellent
0.011387925,0.011409458,51.94471666,Excellent
0.027433745,0.00522959,51.94471666,Fail
0.017675221,0.024892152,13.96979008,Pass
0.004727201,0.011409458,19.39892909,Pass
0.004235201,0.011409458,19.39892909,Pass
0.004727201,0.00938784,19.39892909,Pass
0.005276356,0.00938784,19.39892909,Good
12.91721128,7.117766557,26.93801751,Pass
11.57280667,7.117766557,26.93801751,Pass
16.09269921,7.117766557,26.93801751,Pass
7.456215243,3.965022677,26.93801751,Pass
11.57280667,7.117766557,26.93801751,Pass
9.289205427,4.818868004,26.93801751,Fail
2.48437862,2.208755332,10.06009321,Pass
2.48437862,2.208755332,10.06009321,Pass
2.48437862,2.208755332,10.06009321,Excellent
2.48437862,2.208755332,10.06009321,Excellent
2.48437862,1.81739051,10.06009321,Pass
3.095123009,2.208755332,10.06009321,Excellent
3.095123009,2.208755332,10.06009321,Good
3.095123009,2.208755332,10.06009321,Good
2.48437862,2.208755332,10.06009321,Excellent
3.095123009,2.684398366,10.06009321,Excellent
2.772987095,2.684398366,10.06009321,Pass
3.095123009,2.684398366,10.06009321,Pass
2.772987095,2.684398366,10.06009321,Good
2.772987095,2.684398366,10.06009321,Good
27.87913023,5.856584117,5.217065074,Pass
27.87913023,5.856584117,5.217065074,Pass
27.87913023,7.117766557,5.217065074,Fail
27.87913023,5.856584117,5.217065074,Pass
0.030620704,0.016852477,517.1976103,Fail
1.786601059,1.495370817,0.003806212,Fail
1.031281579,1.495370817,0.003806212,Fail
1.786601059,1.230409133,0.003806212,Good
1.786601059,1.230409133,0.003806212,Pass
1.786601059,1.495370817,0.003806212,Pass
6.680183174,10.51338213,26.93801751,Pass
6.680183174,10.51338213,26.93801751,Pass
6.680183174,10.51338213,26.93801751,Pass
6.680183174,10.51338213,26.93801751,Pass
2.772987095,5.856584117,0.727610573,Pass
3.85600905,4.818868004,0.727610573,Pass
3.095123009,5.856584117,0.727610573,Good
3.85600905,5.856584117,0.727610573,Pass
2.48437862,2.684398366,0.727610573,Pass
3.45468122,3.965022677,0.727610573,Pass
3.85600905,4.818868004,0.727610573,Pass
2.772987095,5.856584117,0.727610573,Pass
3.095123009,3.965022677,1.010384969,Pass
0.53333105,0.007724428,1.010384969,Fail
0.022020388,0.024892152,0.727610573,Fail
0.022020388,0.024892152,0.727610573,Fail
0.022020388,0.030252537,0.727610573,Good
7.456215243,8.65053754,0.101477965,Pass
7.456215243,8.65053754,0.101477965,Good
7.456215243,8.65053754,0.101477965,Excellent
7.456215243,10.51338213,0.101477965,Good
7.456215243,10.51338213,0.101477965,Pass
7.456215243,10.51338213,0.101477965,Good
7.456215243,10.51338213,0.101477965,Excellent
7.456215243,10.51338213,0.101477965,Good
9.289205427,8.65053754,0.101477965,Good
8.322398398,10.51338213,0.101477965,Good
7.456215243,10.51338213,0.101477965,Good
7.456215243,10.51338213,0.101477965,Excellent
9.289205427,8.65053754,0.101477965,Pass
0.127792692,0.044684871,26.93801751,Pass
0.000217852,1.24E-05,10.06009321,Fail
0.004235201,0.011409458,517.1976103,Good
0.004727201,0.011409458,517.1976103,Good
0.004235201,0.011409458,517.1976103,Good
0.004235201,0.011409458,517.1976103,Pass
0.004235201,0.011409458,517.1976103,Good
0.004727201,0.011409458,517.1976103,Pass
0.005276356,0.00938784,517.1976103,Good
0.004727201,0.00522959,517.1976103,Good
0.004727201,0.00522959,517.1976103,Pass
0.004235201,0.00522959,517.1976103,Pass
0.004235201,0.011409458,517.1976103,Good
0.004727201,0.00938784,517.1976103,Good
0.000909187,0.002397012,0.052625471,Fail
1.151084818,0.09748952,0.073077532,Good
0.664441881,0.381815379,0.014152869,Good
0.664441881,0.258496524,0.014152869,Fail
0.664441881,0.258496524,0.014152869,Pass
0.664441881,0.258496524,0.014152869,Good
0.827784194,0.381815379,372.4505622,Good
1.994149218,3.965022677,3.756975634,Pass
0.00219025,0.00197229,1.010384969,Fail
0.002444689,0.002397012,1.010384969,Fail
0.428091631,0.833011192,0.101477965,Pass
0.428091631,0.833011192,0.101477965,Excellent
4.303958845,0.258496524,3.756975634,Good
11.57280667,7.117766557,268.2135774,Good
11.57280667,7.117766557,268.2135774,Good
0.059210068,0.020481563,100.1652623,Good
0.03814831,0.020481563,100.1652623,Fail
6.680183174,10.51338213,0.523975675,Pass
7.456215243,10.51338213,0.523975675,Pass
9.289205427,10.51338213,0.523975675,Excellent
9.289205427,10.51338213,0.523975675,Good
11.57280667,12.77737982,0.523975675,Pass
9.289205427,10.51338213,0.523975675,Pass
8.322398398,10.51338213,0.523975675,Pass
9.289205427,10.51338213,0.523975675,Pass
11.57280667,10.51338213,0.523975675,Pass
9.289205427,10.51338213,0.523975675,Excellent
14.41779441,10.51338213,0.523975675,Pass
7.456215243,10.51338213,0.523975675,Pass
6.680183174,10.51338213,0.523975675,Pass
8.322398398,10.51338213,0.523975675,Pass
11.57280667,10.51338213,0.523975675,Pass
11.57280667,10.51338213,0.523975675,Pass
16.09269921,10.51338213,0.523975675,Good
11.57280667,22.93717192,26.93801751,Excellent
17.96217649,15.52891668,26.93801751,Pass
11.57280667,22.93717192,26.93801751,Pass
11.57280667,22.93717192,26.93801751,Pass
11.57280667,22.93717192,26.93801751,Fail
12.91721128,10.51338213,26.93801751,Pass
12.91721128,10.51338213,26.93801751,Pass
12.91721128,10.51338213,26.93801751,Pass
14.41779441,12.77737982,26.93801751,Pass
16.09269921,15.52891668,26.93801751,Pass
16.09269921,15.52891668,26.93801751,Fail
16.09269921,15.52891668,26.93801751,Good
17.96217649,18.87298153,26.93801751,Pass
11.57280667,15.52891668,26.93801751,Pass
17.96217649,18.87298153,26.93801751,Pass
17.96217649,18.87298153,26.93801751,Fail
7.456215243,10.51338213,26.93801751,Pass
14.41779441,22.93717192,26.93801751,Pass
11.57280667,8.65053754,26.93801751,Pass
9.289205427,10.51338213,26.93801751,Pass
8.322398398,10.51338213,26.93801751,Pass
7.456215243,10.51338213,26.93801751,Fail
7.456215243,10.51338213,26.93801751,Pass
6.680183174,10.51338213,26.93801751,Pass
6.680183174,10.51338213,26.93801751,Good
14.41779441,22.93717192,26.93801751,Pass
17.96217649,18.87298153,26.93801751,Pass
20.0488296,15.52891668,26.93801751,Pass
10.36832573,12.77737982,26.93801751,Pass
14.41779441,22.93717192,26.93801751,Pass
17.96217649,27.87656284,26.93801751,Pass
20.0488296,10.51338213,26.93801751,Fail
20.0488296,10.51338213,26.93801751,Pass
16.09269921,8.65053754,26.93801751,Pass
6.680183174,18.87298153,26.93801751,Pass
6.680183174,18.87298153,26.93801751,Pass
12.91721128,15.52891668,26.93801751,Pass
12.91721128,12.77737982,26.93801751,Pass
6.680183174,18.87298153,26.93801751,Fail
14.41779441,22.93717192,26.93801751,Pass
14.41779441,22.93717192,26.93801751,Pass
9.289205427,10.51338213,26.93801751,Pass
12.91721128,27.87656284,26.93801751,Pass
12.91721128,27.87656284,26.93801751,Pass
12.91721128,27.87656284,26.93801751,Pass
14.41779441,27.87656284,26.93801751,Pass
9.289205427,15.52891668,26.93801751,Pass
14.41779441,22.93717192,26.93801751,Pass
9.289205427,10.51338213,26.93801751,Pass
8.322398398,10.51338213,26.93801751,Excellent
7.456215243,10.51338213,26.93801751,Pass
9.289205427,15.52891668,26.93801751,Pass
9.289205427,15.52891668,26.93801751,Pass
9.289205427,15.52891668,26.93801751,Pass
10.36832573,15.52891668,26.93801751,Pass
16.09269921,27.87656284,26.93801751,Pass
11.57280667,18.87298153,26.93801751,Pass
9.289205427,18.87298153,26.93801751,Pass
8.322398398,10.51338213,26.93801751,Pass
14.41779441,27.87656284,26.93801751,Pass
10.36832573,15.52891668,26.93801751,Pass
11.57280667,15.52891668,26.93801751,Pass
9.289205427,15.52891668,26.93801751,Pass
8.322398398,15.52891668,26.93801751,Pass
16.09269921,27.87656284,26.93801751,Pass
16.09269921,18.87298153,26.93801751,Pass
11.57280667,18.87298153,26.93801751,Fail
12.91721128,18.87298153,26.93801751,Pass
9.289205427,15.52891668,26.93801751,Pass
12.91721128,22.93717192,26.93801751,Pass
16.09269921,18.87298153,26.93801751,Pass
9.289205427,15.52891668,26.93801751,Pass
14.41779441,22.93717192,26.93801751,Pass
9.289205427,15.52891668,26.93801751,Excellent
12.91721128,22.93717192,26.93801751,Pass
16.09269921,33.87962382,26.93801751,Pass
11.57280667,22.93717192,26.93801751,Pass
16.09269921,33.87962382,26.93801751,Pass
11.57280667,18.87298153,26.93801751,Pass
14.41779441,15.52891668,26.93801751,Pass
7.456215243,18.87298153,26.93801751,Pass
7.456215243,18.87298153,26.93801751,Good
7.456215243,18.87298153,26.93801751,Fail
6.680183174,18.87298153,26.93801751,Pass
16.09269921,33.87962382,26.93801751,Pass
12.91721128,22.93717192,26.93801751,Pass
2.225808096,2.208755332,0.073077532,Pass
2.225808096,2.208755332,0.073077532,Excellent
1.284805512,1.230409133,0.073077532,Excellent
1.031281579,1.495370817,0.073077532,Pass
2.225808096,3.262468451,0.073077532,Pass
2.225808096,3.262468451,0.073077532,Pass
2.225808096,3.262468451,0.073077532,Pass
2.225808096,3.262468451,0.073077532,Pass
1.151084818,1.012395465,0.073077532,Good
1.031281579,1.230409133,0.073077532,Excellent
2.225808096,1.81739051,0.073077532,Excellent
0.923947288,1.012395465,0.073077532,Good
1.151084818,1.230409133,0.073077532,Excellent
1.151084818,1.012395465,0.073077532,Pass
1.031281579,1.012395465,0.073077532,Excellent
1.031281579,1.012395465,0.073077532,Pass
1.284805512,1.230409133,0.073077532,Pass
1.031281579,1.012395465,0.073077532,Pass
1.031281579,1.012395465,0.073077532,Excellent
1.994149218,1.81739051,0.073077532,Pass
1.284805512,1.230409133,0.073077532,Pass
1.786601059,1.81739051,0.073077532,Pass
1.434060443,1.495370817,0.073077532,Pass
1.994149218,1.81739051,0.073077532,Excellent
1.284805512,1.230409133,0.073077532,Pass
0.022020388,0.030252537,0.271728615,Fail
0.019728538,0.024892152,0.271728615,Fail
0.019728538,0.024892152,0.271728615,Pass
0.198347294,0.175007232,7.244595292,Excellent
0.247107775,0.212694055,7.244595292,Good
0.221389157,0.175007232,7.244595292,Fail
0.247107775,0.258496524,7.244595292,Pass
0.247107775,0.258496524,7.244595292,Fail
0.247107775,0.258496524,7.244595292,Fail
0.010202686,0.011409458,0.727610573,Pass
4.303958845,0.833011192,0.019653159,Pass
1.600654212,4.818868004,100.1652623,Pass
2.225808096,5.856584117,100.1652623,Pass
0.741629616,1.81739051,100.1652623,Pass
1.600654212,2.208755332,100.1652623,Pass
1.600654212,4.818868004,100.1652623,Good
0.923947288,0.685411649,0.101477965,Pass
1.031281579,0.833011192,0.101477965,Good
1.031281579,0.833011192,0.101477965,Pass
1.031281579,0.833011192,0.101477965,Good
0.923947288,0.833011192,0.101477965,Good
0.003045677,0.002913195,37.40705398,Excellent
0.001411151,0.002913195,37.40705398,Pass
0.001411151,0.002913195,37.40705398,Good
0.001411151,0.002913195,37.40705398,Fail
0.001411151,0.002913195,37.40705398,Fail
0.00126428,0.001098684,37.40705398,Good
0.00219025,0.00197229,37.40705398,Good
0.001411151,0.002913195,37.40705398,Good
0.001411151,0.002913195,37.40705398,Good
1.786601059,2.208755332,0.052625471,Good
1.994149218,2.208755332,0.052625471,Pass
2.225808096,3.965022677,0.052625471,Good
2.225808096,2.684398366,0.052625471,Good
2.225808096,2.684398366,0.052625471,Good
16.09269921,2.208755332,268.2135774,Excellent
16.09269921,2.208755332,268.2135774,Fail
14.41779441,2.684398366,268.2135774,Pass
17.96217649,2.684398366,268.2135774,Good
2.48437862,2.208755332,0.101477965,Excellent
3.095123009,2.684398366,0.101477965,Excellent
2.48437862,3.965022677,0.101477965,Excellent
4.803946644,3.965022677,0.101477965,Good
4.303958845,3.965022677,0.101477965,Good
4.803946644,3.262468451,0.101477965,Good
3.85600905,2.684398366,0.101477965,Good
5.362017666,4.818868004,0.101477965,Excellent
5.362017666,3.965022677,0.101477965,Good
2.48437862,3.965022677,0.101477965,Good
0.001132696,0.002397012,268.2135774,Excellent
1.151084818,0.09748952,1.010384969,Pass
1.786601059,0.314162296,1.403055182,Pass
1.786601059,0.314162296,1.403055182,Pass
1.786601059,0.563964967,1.403055182,Pass
1.786601059,0.563964967,1.403055182,Pass
0.000377409,0.00090401,0.377331664,Good
0.664441881,1.81739051,0.037897287,Fail
0.53333105,1.230409133,0.037897287,Fail
27.87913023,7.117766557,0.523975675,Fail
5.984919397,12.77737982,0.02729105,Good
0.53333105,1.230409133,0.377331664,Good
0.53333105,1.230409133,0.377331664,Good
0.53333105,1.230409133,0.377331664,Excellent
0.53333105,1.230409133,0.377331664,Excellent
0.664441881,1.81739051,0.377331664,Excellent
0.595287734,1.230409133,0.377331664,Excellent
2.17E-05,3.28E-05,139.0929147,Fail
2.42E-05,3.28E-05,139.0929147,Fail
3.36E-05,4.85E-05,139.0929147,Good
0.066088459,0.066002323,0.523975675,Excellent
4.803946644,7.117766557,2.70551847,Pass
4.803946644,2.208755332,2.70551847,Pass
2.772987095,7.117766557,2.70551847,Pass
4.803946644,3.965022677,2.70551847,Pass
2.48437862,7.117766557,2.70551847,Pass
4.803946644,3.262468451,2.70551847,Pass
4.803946644,3.262468451,2.70551847,Pass
4.803946644,2.684398366,2.70551847,Pass
4.803946644,2.208755332,2.70551847,Pass
3.85600905,2.208755332,2.70551847,Pass
4.303958845,2.208755332,2.70551847,Pass
4.303958845,2.684398366,2.70551847,Pass
2.48437862,7.117766557,2.70551847,Pass
5.362017666,1.012395465,2.70551847,Pass
5.984919397,3.965022677,2.70551847,Excellent
4.303958845,2.684398366,2.70551847,Pass
5.362017666,5.856584117,2.70551847,Pass
4.803946644,2.684398366,2.70551847,Pass
4.803946644,3.262468451,2.70551847,Pass
4.803946644,3.262468451,2.70551847,Pass
5.362017666,3.965022677,2.70551847,Pass
4.803946644,2.208755332,2.70551847,Pass
5.362017666,4.818868004,2.70551847,Pass
5.984919397,4.818868004,2.70551847,Pass
5.984919397,5.856584117,2.70551847,Pass
4.303958845,4.818868004,2.70551847,Pass
4.803946644,5.856584117,2.70551847,Pass
4.803946644,5.856584117,2.70551847,Pass
4.803946644,5.856584117,2.70551847,Pass
4.803946644,5.856584117,2.70551847,Pass
4.803946644,5.856584117,2.70551847,Pass
4.803946644,7.117766557,2.70551847,Pass
4.803946644,3.262468451,2.70551847,Pass
3.095123009,3.965022677,2.70551847,Pass
8.322398398,5.856584117,0.271728615,Excellent
9.289205427,5.856584117,0.271728615,Excellent
9.289205427,5.856584117,0.271728615,Excellent
8.322398398,7.117766557,0.271728615,Pass
0.114492214,0.044684871,5.217065074,Pass
0.014187462,0.007724428,0.727610573,Fail
11.57280667,3.965022677,100.1652623,Good
14.41779441,3.262468451,100.1652623,Excellent
16.09269921,2.208755332,100.1652623,Pass
17.96217649,3.262468451,100.1652623,Good
5.362017666,4.818868004,517.1976103,Good
4.803946644,2.684398366,517.1976103,Fail
4.803946644,3.965022677,517.1976103,Fail
4.803946644,3.262468451,517.1976103,Fail
4.803946644,3.262468451,517.1976103,Fail
0.017675221,0.024892152,51.94471666,Good
0.015835609,0.024892152,51.94471666,Pass
0.017675221,0.024892152,51.94471666,Pass
2.225808096,5.856584117,517.1976103,Fail
1.284805512,4.818868004,517.1976103,Fail
1.284805512,4.818868004,517.1976103,Fail
0.827784194,0.14399806,51.94471666,Pass
0.741629616,0.11848334,51.94471666,Excellent
5.362017666,0.258496524,0.019653159,Excellent
5.984919397,0.258496524,0.019653159,Good
4.803946644,0.212694055,0.019653159,Good
3.095123009,0.563964967,0.019653159,Good
3.095123009,0.563964967,0.019653159,Fail
4.803946644,0.175007232,0.019653159,Excellent
2.48437862,3.965022677,1.010384969,Good
2.48437862,3.965022677,1.010384969,Good
2.48437862,3.965022677,1.010384969,Good
2.48437862,3.262468451,1.010384969,Excellent
0.000338129,0.00090401,1.403055182,Pass
0.000338129,0.00090401,1.403055182,Good
1.786601059,0.685411649,2.70551847,Pass
1.786601059,0.464037172,2.70551847,Pass
1.994149218,0.212694055,2.70551847,Excellent
1.786601059,0.212694055,2.70551847,Pass
1.786601059,0.212694055,2.70551847,Pass
3.45468122,4.818868004,10.06009321,Good
3.85600905,3.262468451,10.06009321,Good
2.772987095,3.965022677,1.948330493,Excellent
0.000729782,0.001335279,0.010191934,Pass
0.000729782,0.001335279,0.010191934,Good
0.000729782,0.001098684,0.010191934,Pass
0.114492214,0.044684871,7.244595292,Pass
0.159208463,0.11848334,0.073077532,Pass
1.031281579,1.230409133,0.195680478,Pass
2.225808096,3.262468451,0.195680478,Pass
2.225808096,3.262468451,0.195680478,Pass
1.031281579,1.230409133,0.195680478,Pass
1.031281579,1.495370817,0.195680478,Pass
1.031281579,1.495370817,0.195680478,Pass
1.031281579,1.495370817,0.195680478,Pass
0.923947288,1.495370817,0.195680478,Pass
0.923947288,1.495370817,0.195680478,Pass
0.923947288,1.012395465,0.195680478,Pass
0.923947288,1.012395465,0.195680478,Excellent
0.923947288,1.495370817,0.195680478,Pass
1.284805512,1.230409133,0.195680478,Pass
1.151084818,1.012395465,0.195680478,Pass
1.284805512,1.230409133,0.195680478,Pass
1.284805512,1.230409133,0.195680478,Pass
2.225808096,3.262468451,0.195680478,Pass
2.225808096,1.81739051,0.195680478,Pass
0.923947288,1.012395465,0.195680478,Pass
0.923947288,1.012395465,0.195680478,Pass
2.225808096,3.262468451,0.195680478,Excellent
6.680183174,10.51338213,51.94471666,Good
34.73276447,33.87962382,139.0929147,Pass
38.7676447,27.87656284,139.0929147,Excellent
34.73276447,27.87656284,139.0929147,Fail
31.11782871,15.52891668,139.0929147,Pass
31.11782871,15.52891668,139.0929147,Pass
24.97751079,15.52891668,139.0929147,Fail
34.73276447,27.87656284,139.0929147,Pass
24.97751079,15.52891668,139.0929147,Good
31.11782871,27.87656284,139.0929147,Pass
27.87913023,41.1754102,139.0929147,Pass
27.87913023,15.52891668,139.0929147,Good
34.73276447,22.93717192,139.0929147,Fail
34.73276447,18.87298153,139.0929147,Fail
27.87913023,15.52891668,139.0929147,Good
27.87913023,15.52891668,139.0929147,Pass
34.73276447,22.93717192,139.0929147,Pass
27.87913023,22.93717192,139.0929147,Excellent
24.97751079,22.93717192,139.0929147,Pass
22.37788769,22.93717192,139.0929147,Pass
34.73276447,27.87656284,139.0929147,Pass
27.87913023,18.87298153,139.0929147,Excellent
24.97751079,22.93717192,139.0929147,Excellent
24.97751079,15.52891668,139.0929147,Good
38.7676447,41.1754102,139.0929147,Excellent
27.87913023,18.87298153,139.0929147,Excellent
43.27125407,22.93717192,139.0929147,Excellent
43.27125407,27.87656284,139.0929147,Good
0.000729782,0.001098684,0.005285437,Fail
0.000524811,0.001098684,0.005285437,Fail
0.000729782,0.001098684,0.005285437,Good
0.066088459,0.024892152,13.96979008,Fail
0.066088459,0.024892152,13.96979008,Fail
0.059210068,0.024892152,13.96979008,Fail
0.059210068,0.020481563,13.96979008,Fail
0.05304757,0.024892152,13.96979008,Fail
0.000585778,0.001335279,0.101477965,Pass
0.000729782,0.001335279,0.101477965,Pass
0.000729782,0.001335279,0.101477965,Pass
0.000585778,0.001098684,0.101477965,Pass
0.000524811,0.001098684,0.101477965,Pass
0.00081456,0.001098684,0.101477965,Pass
0.000470189,0.001098684,0.101477965,Pass
0.000729782,0.001335279,0.101477965,Pass
0.000729782,0.001098684,0.101477965,Pass
0.000729782,0.001098684,0.101477965,Pass
0.000729782,0.001335279,0.101477965,Pass
0.000524811,0.001098684,0.101477965,Pass
0.000729782,0.001335279,0.101477965,Pass
0.004235201,0.011409458,0.02729105,Fail
0.004727201,0.00522959,0.02729105,Fail
1.284805512,1.012395465,0.005285437,Fail
0.827784194,1.012395465,0.014152869,Excellent
0.027433745,0.016852477,10.06009321,Fail
0.00126428,0.001622824,26.93801751,Fail
0.177703596,0.258496524,0.140915779,Good
2.225808096,3.262468451,2.70551847,Pass
6.680183174,4.818868004,0.271728615,Good
6.680183174,5.856584117,0.271728615,Fail
6.680183174,5.856584117,0.271728615,Fail
6.680183174,5.856584117,0.271728615,Excellent
6.680183174,5.856584117,0.271728615,Pass
6.680183174,3.965022677,0.271728615,Fail
2.42E-05,3.28E-05,51.94471666,Fail
2.17E-05,3.28E-05,51.94471666,Fail
2.42E-05,2.70E-05,51.94471666,Good
2.42E-05,3.99E-05,51.94471666,Good
2.225808096,3.965022677,1.010384969,Pass
1.994149218,3.965022677,1.010384969,Fail
1.994149218,3.965022677,1.010384969,Good
1.994149218,3.965022677,1.010384969,Pass
1.994149218,3.965022677,1.010384969,Fail
1.994149218,3.965022677,1.010384969,Pass
1.600654212,1.230409133,1.010384969,Good
2.225808096,3.965022677,1.010384969,Excellent
2.225808096,3.965022677,1.010384969,Fail
1.600654212,1.230409133,1.010384969,Excellent
2.225808096,3.965022677,1.010384969,Pass
4.803946644,0.833011192,1.010384969,Excellent
12.91721128,8.65053754,5.217065074,Pass
10.36832573,10.51338213,5.217065074,Pass
7.456215243,10.51338213,5.217065074,Pass
7.456215243,10.51338213,5.217065074,Pass
8.322398398,10.51338213,5.217065074,Pass
